user_id,activity,sensor_side,total_peaks,total_steps,step_time_mean_sec,step_time_std_sec,step_time_cv_pct,total_duration_sec,num_cycles,cycle_time_mean_sec,cycle_time_std_sec,cycle_time_cv_pct,IPI_left_mean_sec,IPI_left_std_sec,cadence_left_steps_min,gait_index_left_pct,left_peaks,IPI_right_mean_sec,IPI_right_std_sec,cadence_right_steps_min,gait_index_right_pct,right_peaks,GSI_pct,symmetry_ratio,slower_leg,GA_signed_pct,cadence_total_steps_min,week,week_start_date,timestamp,composite_score,perf_change_SC_pct,perf_change_STS_pct,perf_change_TUG_pct,perf_change_W_pct,perf_change_overall_pct,percentile_rank_absolute,percentile_rank_improvement
1,SC,RIGHT,14.839204129641042,15.94368325649453,2.709633570398636,1.3213624696373407,48.846890976022934,39.72810349541986,,,,,,,,,,,,,,,,,,,,3,2026-03-03,2026-02-17T02:48:45.054067,51.153109023977066,-3.5320569387029654,,,,-9.349068288303734,,
1,SC,RIGHT,14.615869882725937,14.808053101194572,2.5213194315195144,1.27619328516587,45.091301180872094,42.06951454449921,,,,,,,,,,,,,,,,,,,,4,2026-03-10,2026-02-17T02:48:45.069416,54.908698819127906,3.5504846591182115,,,,-32.07113629024204,,
1,SC,RIGHT,15.22288188007241,14.417600154313146,2.5209816644423446,1.2718011586306606,45.33823548470413,37.41642197665977,,,,,,,,,,,,,,,,,,,,5,2026-03-17,2026-02-17T02:48:45.083692,54.66176451529587,3.08479948735702,,,,-31.8830854981272,,
1,SC,RIGHT,15.24904624030627,15.022786414191156,2.711529977058643,1.22200040904415,44.19331700115107,37.04991380576142,,,,,,,,,,,,,,,,,,,,6,2026-03-24,2026-02-17T02:48:45.097831,55.80668299884893,5.243963088330958,,,,-31.46592485740958,,
1,SC,RIGHT,14.81957740280775,15.54340345770171,2.5484576162926778,1.1985278751789687,46.69459472087552,36.35280964283813,,,,,,,,,,,,,,,,,,,,7,2026-03-31,2026-02-17T02:48:45.111624,53.30540527912448,0.5268868196379369,,,,-32.592217070184525,,
1,SC,RIGHT,14.113604344052845,14.38689245171005,2.605454641224592,1.143303294438029,42.072600167563856,39.186472659347054,,,,,,,,,,,,,,,,,,,,8,2026-04-07,2026-02-17T02:48:45.125011,57.927399832436144,9.243352268287392,,,,-30.507172227893275,,
1,SC,RIGHT,15.065844291768821,14.219271981952199,2.5042967770482205,1.2235025686960406,44.14083794107535,37.69071570065536,,,,,,,,,,,,,,,,,,,,9,2026-04-14,2026-02-17T02:48:45.139582,55.85916205892465,5.342931598278662,,,,-31.402062110968707,,
1,SC,RIGHT,14.233381271533604,14.075310792944608,2.6257803565437983,1.1839538651520407,41.72178364377514,36.83774056202829,,,,,,,,,,,,,,,,,,,,10,2026-04-21,2026-02-17T02:48:45.153074,58.27821635622486,9.904945455633033,,,,-30.08970328262713,,
1,SC,RIGHT,13.33417617407977,13.947195829299606,2.5764356051205852,1.249402990615644,42.212540750778594,37.79241484500538,,,,,,,,,,,,,,,,,,,,11,2026-04-28,2026-02-17T02:48:45.165611,57.787459249221406,8.979442987481093,,,,-29.87334363230896,,
1,SC,RIGHT,13.533174775734063,14.485542019700844,2.343011649614241,1.1696445807091673,41.81502410511516,38.06986144249931,,,,,,,,,,,,,,,,,,,,12,2026-05-05,2026-02-17T02:48:45.180071,58.18497589488484,9.729106377868636,,,,-29.789742568201603,27.27272727272727,6.41025641025641
1,STS,LEFT,5.0,,,,,27.53508,5.0,6.883769999999999,1.5208174036024185,22.092798039481544,,,,,,,,,,,,,,,,1,2026-02-17,,77.90720196051845,,,,,,,
1,STS,LEFT,4.869956903289784,,,,,27.322699966360073,4.862382648477712,6.889322883378944,1.5450974793950352,21.159189128904362,,,,,,,,,,,,,,,,2,2026-02-24,2026-02-17T02:48:45.041457,78.84081087109564,,1.1983602119998136,,,-7.7288234472536335,,
1,STS,LEFT,5.008024602082849,,,,,27.132331326687705,5.132925067852,6.918621448248889,1.520269171152642,20.843337791004213,,,,,,,,,,,,,,,,3,2026-03-03,2026-02-17T02:48:45.054067,79.15666220899578,,1.6037801602867614,,,-8.944083202320423,,
1,STS,LEFT,4.912660671079965,,,,,27.245277523265806,4.898435430646931,6.86093074084875,1.4265328721970785,20.3990790249163,,,,,,,,,,,,,,,,4,2026-03-10,2026-02-17T02:48:45.069416,79.6009209750837,,2.174021107090438,,,-32.344677527001174,,
1,STS,LEFT,4.726429108862386,,,,,26.3436916736394,4.771876123278432,6.889971064381594,1.4651420600890468,21.345387500281657,,,,,,,,,,,,,,,,5,2026-03-17,2026-02-17T02:48:45.083692,78.65461249971834,,0.9593600083066269,,,-32.70019188756634,,
1,STS,LEFT,4.7928731837164955,,,,,25.493381453351436,4.8994826184639875,6.523217479714473,1.423599993153234,21.07659045629162,,,,,,,,,,,,,,,,6,2026-03-24,2026-02-17T02:48:45.097831,78.92340954370837,,1.3043820822944132,,,-32.426496553928544,,
1,STS,LEFT,4.495819106003648,,,,,26.404182544623907,4.711246012654592,6.437013033151733,1.4174808880107972,19.89377669631106,,,,,,,,,,,,,,,,7,2026-03-31,2026-02-17T02:48:45.111624,80.10622330368894,,2.8226162509146437,,,-31.94563325575171,,
1,STS,LEFT,4.4355448886745545,,,,,25.64209569963129,4.709139123946044,6.320122817164487,1.4093263206978988,20.366071542685866,,,,,,,,,,,,,,,,8,2026-04-07,2026-02-17T02:48:45.125011,79.63392845731414,,2.216388797624585,,,-32.583300660524635,,
1,STS,LEFT,4.533931814260509,,,,,24.211635885612992,4.651242907871846,6.537280750722899,1.3802324440696379,19.507223811352464,,,,,,,,,,,,,,,,9,2026-04-14,2026-02-17T02:48:45.139582,80.49277618864754,,3.318787176363231,,,-31.126511278935762,,
1,STS,LEFT,4.60726311339339,,,,,24.03158574118384,4.677568903174754,6.213749599739671,1.3735460414891345,20.039156164059914,,,,,,,,,,,,,,,,10,2026-04-21,2026-02-17T02:48:45.153074,79.96084383594008,,2.636010309370847,,,-31.70686341105479,,
1,STS,LEFT,4.555714504309153,,,,,25.559392734771627,4.4000210211728055,6.023596019816487,1.3558148790184503,20.040815441781948,,,,,,,,,,,,,,,,11,2026-04-28,2026-02-17T02:48:45.165611,79.95918455821806,,2.633880496362201,,,-31.530390784265464,,
1,STS,LEFT,4.375765644316183,,,,,24.19378561260447,4.436458218147861,6.193761275776395,1.3778666827670745,19.42403756974854,,,,,,,,,,,,,,,,12,2026-05-05,2026-02-17T02:48:45.180071,80.57596243025147,,3.4255632375110605,,,-30.977073838063184,58.333333333333336,6.41025641025641
1,STS,RIGHT,4.0,,,,,21.499524,4.0,7.166508,1.5783704237760532,22.02426096190855,,,,,,,,,,,,,,,,1,2026-02-17,,77.97573903809145,,,,,,,
1,STS,RIGHT,4.255383407977213,,,,,21.10298202219552,3.8945015587528653,6.763370095752445,1.5471894940823439,21.85506410577269,,,,,,,,,,,,,,,,2,2026-02-24,2026-02-17T02:48:45.041457,78.1449358942273,,0.21698653738081494,,,-31.66512303458655,,
1,STS,RIGHT,3.8421860502547385,,,,,21.114891964069745,3.8142263590735754,6.884291607505468,1.4835494422677784,22.2567122800914,,,,,,,,,,,,,,,,3,2026-03-03,2026-02-17T02:48:45.054067,77.74328771990861,,-0.29810723316041415,,,-9.349068288303734,,
1,STS,RIGHT,3.890872826845883,,,,,21.20219567364819,3.8958238204020534,6.883762427617144,1.477555653461777,21.048513049514376,,,,,,,,,,,,,,,,4,2026-03-10,2026-02-17T02:48:45.069416,78.95148695048562,,1.251348078813992,,,-32.07113629024204,,
1,STS,RIGHT,4.009222683998545,,,,,21.351987206291067,3.8771058448745244,7.102346373607796,1.5732611267579912,20.2106801591224,,,,,,,,,,,,,,,,5,2026-03-17,2026-02-17T02:48:45.083692,79.7893198408776,,2.325827013835941,,,-31.8830854981272,,
1,STS,RIGHT,3.905454360730809,,,,,20.957183621299002,4.025390760498728,7.100574461349648,1.4772344644149429,20.71270585526808,,,,,,,,,,,,,,,,6,2026-03-24,2026-02-17T02:48:45.097831,79.28729414473192,,1.682004073087104,,,-31.46592485740958,,
1,STS,RIGHT,3.746382532866123,,,,,20.22707603957296,3.5691136426649224,6.899042419471184,1.4608705849433463,20.667533685790062,,,,,,,,,,,,,,,,7,2026-03-31,2026-02-17T02:48:45.111624,79.33246631420994,,1.7399351296378536,,,-32.592217070184525,,
1,STS,RIGHT,3.7037600961776915,,,,,19.14707448722322,3.6142548523167695,6.262005582927785,1.5543599668510764,20.976845843165194,,,,,,,,,,,,,,,,8,2026-04-07,2026-02-17T02:48:45.125011,79.0231541568348,,1.3432576999772876,,,-30.507172227893275,,
1,STS,RIGHT,3.8559451571917673,,,,,19.633478156067294,3.3043115857934184,6.466913763537962,1.3881814665999521,20.874755010669364,,,,,,,,,,,,,,,,9,2026-04-14,2026-02-17T02:48:45.139582,79.12524498933064,,1.4741841057481402,,,-31.402062110968707,,
1,STS,RIGHT,3.3309647381332845,,,,,20.397820506188772,3.5194408581181857,6.9756180825263785,1.3664177139078397,20.35652671676286,,,,,,,,,,,,,,,,10,2026-04-21,2026-02-17T02:48:45.153074,79.64347328323714,,2.138786070794405,,,-30.08970328262713,,
1,STS,RIGHT,3.6334054699210663,,,,,18.824996821277697,3.4895856950760895,5.961124008794967,1.3904253455561641,19.074047859927052,,,,,,,,,,,,,,,,11,2026-04-28,2026-02-17T02:48:45.165611,80.92595214007295,,3.7835013022964916,,,-29.87334363230896,,
1,STS,RIGHT,3.5260019659210866,,,,,18.949120404503976,3.5665386224863624,5.87391964187127,1.3730420176325364,19.419618427128302,,,,,,,,,,,,,,,,12,2026-05-05,2026-02-17T02:48:45.180071,80.5803815728717,,3.3403242686906447,,,-29.789742568201603,50.0,6.41025641025641
1,TUG,LEFT,36.0,,,,,43.976064,,,,,1.2564589714285714,0.3197978386478743,49.11762908112922,25.452310494808277,36.0,,,,,,2.477301127187934,0.975530085462451,LEFT,-2.477301127187934,99.42846050229214,1,2026-02-17,,97.5530085462451,,,,,,,
1,TUG,LEFT,36.030027120174935,,,,,44.84054255470422,,,,,1.2044630698868046,0.30994064906793256,48.893870294288526,24.165558048189816,34.29022451410154,,,,,,2.494842539577442,0.9852099450027165,LEFT,-2.469272083890667,101.9308385321017,2,2026-02-24,2026-02-17T02:48:45.041457,98.52099450027166,,,0.992266633752956,,-7.7288234472536335,,
1,TUG,LEFT,35.43229005709844,,,,,44.003834015408565,,,,,1.23587916050024,0.3141592914562494,48.136338423485434,25.600297337180272,35.73168148387353,,,,,,2.380692565313419,0.9387369514159076,LEFT,-2.4508235307708084,100.38291106953447,3,2026-03-03,2026-02-17T02:48:45.054067,93.87369514159076,,,-3.7716042380283485,,-8.944083202320423,,
1,TUG,LEFT,35.13163565020652,,,,,43.226157668198134,,,,,1.2635764119027373,0.29744435384412343,51.37478029119299,25.014809319626497,36.95165377879686,,,,,,2.3370618083606356,1.0520218092201432,LEFT,-2.2941971876317675,107.72947832063052,4,2026-03-10,2026-02-17T02:48:45.069416,1.0520218092201432,,,-98.92158957996521,,-32.344677527001174,,
1,TUG,LEFT,33.64744971899799,,,,,41.03984865839841,,,,,1.178089481369853,0.3130188638957047,50.20622834415795,24.13405710686093,34.5514996460562,,,,,,2.3941379291146077,1.0128996308631129,LEFT,-2.3017898376616395,101.81279653720152,5,2026-03-17,2026-02-17T02:48:45.083692,1.0128996308631129,,,-98.96169308772988,,-32.70019188756634,,
1,TUG,LEFT,31.912235960426358,,,,,40.76964402625709,,,,,1.1335838031714214,0.3014925611087812,50.978605044284954,25.42479897545046,34.67319387799127,,,,,,2.223065946170213,1.055170904692462,LEFT,-2.232425450774588,109.14023840418193,6,2026-03-24,2026-02-17T02:48:45.097831,1.055170904692462,,,-98.9183614934928,,-32.426496553928544,,
1,TUG,LEFT,32.79223886650848,,,,,42.11094378359822,,,,,1.1807667215231668,0.2884851132634331,50.54744435037594,23.724934424736148,34.62148522511299,,,,,,2.3638971030501743,1.044764967616391,LEFT,-2.3499685246626605,104.46478574483639,7,2026-03-31,2026-02-17T02:48:45.111624,1.044764967616391,,,-98.92902845008504,,-31.94563325575171,,
1,TUG,LEFT,31.64380826256186,,,,,42.52082485529816,,,,,1.1665074684498975,0.29530266659583393,54.273695875475745,23.172686246744522,35.08024796075703,,,,,,2.35007443605379,1.0668530362360862,LEFT,-2.313134685632907,109.98410418765128,8,2026-04-07,2026-02-17T02:48:45.125011,1.0668530362360862,,,-98.90638633074002,,-32.583300660524635,,
1,TUG,LEFT,33.158029584950356,,,,,40.239502306715764,,,,,1.120431396866646,0.27325766885887237,52.493237775542724,24.452045256857488,34.02601540717364,,,,,,2.2009174857576257,1.0625451601279903,LEFT,-2.2989383926375617,112.029136494489,9,2026-04-14,2026-02-17T02:48:45.139582,1.0625451601279903,,,-98.91080226436657,,-31.126511278935762,,
1,TUG,LEFT,31.701645292160077,,,,,40.790480579036725,,,,,1.1208202954265905,0.29733398301686,53.562364593043704,22.965803222838748,31.94993970242701,,,,,,2.385786008638648,1.0502668885708957,LEFT,-2.258941047818526,107.99286243930275,10,2026-04-21,2026-02-17T02:48:45.153074,1.0502668885708957,,,-98.92338852053648,,-31.70686341105479,,
1,TUG,LEFT,31.41597088091459,,,,,38.5492802745809,,,,,1.1190238790563065,0.2804586652066997,56.25169082417942,21.183994957065714,30.782457340671197,,,,,,2.2036847362578427,1.0796067505872449,LEFT,-2.153903851415472,112.84464217031298,11,2026-04-28,2026-02-17T02:48:45.165611,1.0796067505872449,,,-98.8933127059065,,-31.530390784265464,,
1,TUG,LEFT,29.488837794598698,,,,,40.645347908713305,,,,,1.0857883831914412,0.2830250741872002,56.12036335945498,22.386218882536713,31.43733601011078,,,,,,2.242828928502405,1.0724031190657628,LEFT,-2.114131976533513,109.8575740608247,12,2026-05-05,2026-02-17T02:48:45.180071,1.0724031190657628,,,-98.90069703123775,,-30.977073838063184,25.0,6.41025641025641
1,TUG,RIGHT,37.0,,,,,44.125687,,,,,,,,,,1.2257135277777775,0.180304643698299,50.31083142116292,14.710178162526436,37.0,2.477301127187934,0.975530085462451,LEFT,-2.477301127187934,99.42846050229214,1,2026-02-17,,97.5530085462451,,,,,,,
1,TUG,RIGHT,36.24684276209758,,,,,43.31595890223564,,,,,,,,,,1.1874426156897644,0.16825400728195627,50.52161215909007,15.318932721343419,38.191162289504035,2.504237562932294,1.0129436276396515,LEFT,-2.4390685501513603,101.67759933422985,2,2026-02-24,2026-02-17T02:48:45.041457,1.0129436276396515,,,-98.96164798735093,,-31.66512303458655,,
1,TUG,RIGHT,34.994419171783925,,,,,44.599973109466134,,,,,,,,,,1.2791534394294297,0.1771354021436723,49.00547204766528,14.504724271110115,35.332638043237026,2.4384233766131236,0.9810657694855325,LEFT,-2.54870286660435,95.53284376359576,3,2026-03-03,2026-02-17T02:48:45.054067,98.10657694855325,,,0.5674539520180344,,-9.349068288303734,,
1,TUG,RIGHT,34.67455342482693,,,,,42.63582021922052,,,,,,,,,,1.2570621283402315,0.17873527404126727,50.401823015457985,14.814987075154566,36.694969053109105,2.24010342783463,1.0145521035109546,LEFT,-2.3381031202319438,100.7047495825403,4,2026-03-10,2026-02-17T02:48:45.069416,1.0145521035109546,,,-98.95999916493605,,-32.07113629024204,,
1,TUG,RIGHT,34.771198173577275,,,,,40.43140361168869,,,,,,,,,,1.16220893927091,0.17361846602069284,52.5128379629423,13.485696077233015,36.75408760339828,2.3938422736706446,1.0648290008715582,LEFT,-2.361588969038437,106.11310831623862,5,2026-03-17,2026-02-17T02:48:45.083692,1.0648290008715582,,,-98.90846113642229,,-31.8830854981272,,
1,TUG,RIGHT,34.91494866008941,,,,,42.3737041979874,,,,,,,,,,1.1459176628297905,0.176202333198933,53.85607976139922,14.113352210917597,35.542464482401,2.2669289269563655,1.0503277800909185,LEFT,-2.4161875799907797,103.92837880963688,6,2026-03-24,2026-02-17T02:48:45.097831,1.0503277800909185,,,-98.92332610163118,,-31.46592485740958,,
1,TUG,RIGHT,34.53667004969448,,,,,41.06737014111487,,,,,,,,,,1.128840624469673,0.16921015452553337,53.57022020134165,13.296693979360358,34.31865619782187,2.4002652709538226,1.0732427179475221,LEFT,-2.301983854169649,102.21948681628724,7,2026-03-31,2026-02-17T02:48:45.111624,1.0732427179475221,,,-98.89983637210045,,-32.592217070184525,,
1,TUG,RIGHT,34.57312771886149,,,,,39.793040380526584,,,,,,,,,,1.123792444008194,0.16291747585884678,54.61767354686301,13.332824594022329,33.36759374122001,2.2978470134544,1.0689002706677517,LEFT,-2.292941877321614,108.61141134751892,8,2026-04-07,2026-02-17T02:48:45.125011,1.0689002706677517,,,-98.90428774407194,,-30.507172227893275,,
1,TUG,RIGHT,33.053347665230184,,,,,39.38369022227012,,,,,,,,,,1.1088086211421921,0.15645250964182666,57.5092426873725,13.282859844557171,33.47711659249653,2.285656670206782,1.0481189930175916,LEFT,-2.287607975253852,107.60326116397984,9,2026-04-14,2026-02-17T02:48:45.139582,1.0481189930175916,,,-98.92559029328068,,-31.402062110968707,,
1,TUG,RIGHT,32.222861678910384,,,,,39.889363695871246,,,,,,,,,,1.0669566670853576,0.15758056423597416,54.13572552260428,13.092758813678529,33.943131748683896,2.230827999806299,1.12611138833401,LEFT,-2.171396206878737,109.05383209032676,10,2026-04-21,2026-02-17T02:48:45.153074,1.12611138833401,,,-98.84564155927576,,-30.08970328262713,,
1,TUG,RIGHT,31.668622028606364,,,,,36.458051498420694,,,,,,,,,,1.1240798329617032,0.15481040631839138,56.14300449595408,13.139630499670114,32.911788757260695,2.0562344278407223,1.0959407037947415,LEFT,-2.0856405872230734,113.64757589896031,11,2026-04-28,2026-02-17T02:48:45.165611,1.0959407037947415,,,-98.87656903654057,,-29.87334363230896,,
1,TUG,RIGHT,32.872223804105715,,,,,36.794251374344675,,,,,,,,,,1.0392493272575827,0.17064209596320545,54.657944147225344,12.392547415627943,33.87673723500001,2.2237291622050264,1.0832787083947875,LEFT,-2.224115060966804,114.96537579332842,12,2026-05-05,2026-02-17T02:48:45.180071,1.0832787083947875,,,-98.88954864177126,,-29.789742568201603,25.0,6.41025641025641
1,W,LEFT,91.0,,,,,114.075435,,,,,1.2675048333333334,0.1436087960241684,47.86306534794279,11.330039321940925,91.0,,,,,,0.0010350347523319,0.9999896497060412,LEFT,-0.0010350347523319,95.72084617258888,1,2026-02-17,,96.22263020463696,,,,,,,
1,W,LEFT,84.53209359922215,,,,,110.08463391133462,,,,,1.2111262678708337,0.1347362202155642,48.745653954936145,10.984597675578444,88.09771511594037,,,,,,0.001012973206778633,1.0260157174627453,LEFT,-0.0010616434968280179,93.88857211954728,2,2026-02-24,2026-02-17T02:48:45.041457,63.346801689559165,,,,-34.16642056568259,-7.7288234472536335,,
1,W,LEFT,91.67020340938488,,,,,113.63359664312442,,,,,1.2042224489073927,0.13774493964881146,49.77527078943761,11.071347038931252,88.32053227191717,,,,,,0.0009417235824410965,1.0122398964109,LEFT,-0.0009640348579910178,99.3764691795661,3,2026-03-03,2026-02-17T02:48:45.054067,63.313317044632406,,,,-34.2012197027001,-8.944083202320423,,
1,W,LEFT,85.03987235845968,,,,,111.48303506534617,,,,,1.2000031550114247,0.1341419615374809,50.706828741850146,11.323849501669836,86.85481501274494,,,,,,0.0009493967098968993,1.080483586505686,LEFT,-0.0009541265406289177,98.7456727455475,4,2026-03-10,2026-02-17T02:48:45.069416,63.25189489604198,,,,-34.26505307376863,-32.344677527001174,,
1,W,LEFT,87.29210979524125,,,,,103.19496064113258,,,,,1.1742174428334964,0.13367005548175623,52.387390363809416,10.406324614640175,84.1410624441873,,,,,,0.0009604710078012855,1.1184148293966898,LEFT,-0.0009694833199134327,104.91014089267253,5,2026-03-17,2026-02-17T02:48:45.083692,63.57037658124957,,,,-33.9340688920535,-32.70019188756634,,
1,W,LEFT,83.7588737629233,,,,,102.94488093541163,,,,,1.128341185495935,0.12945931659757223,53.77173938102582,10.351788692900678,83.60461922471336,,,,,,0.0009168629890283376,1.1058860149925667,LEFT,-0.0009623778642293722,104.68966359171606,6,2026-03-24,2026-02-17T02:48:45.097831,63.58439348636762,,,,-33.919501731409234,-32.426496553928544,,
1,W,LEFT,80.27579557755386,,,,,94.72220816478114,,,,,1.1408508894037594,0.12151836734875462,52.47165671624189,10.393558878944399,77.1048713047684,,,,,,0.0008581178025448303,1.110972262737919,LEFT,-0.0008814915364796644,102.90113566040259,7,2026-03-31,2026-02-17T02:48:45.111624,63.57218508866365,,,,-33.93218938885323,-31.94563325575171,,
1,W,LEFT,80.5383538504148,,,,,99.89902287918946,,,,,1.0350391779673587,0.119547579005263,56.338857310472385,10.015802568079273,83.36095692612828,,,,,,0.0009000910544091756,1.1183881725453928,LEFT,-0.0009003751739458169,106.90400590437643,8,2026-04-07,2026-02-17T02:48:45.125011,63.70056183780391,,,,-33.79877300970496,-32.583300660524635,,
1,W,LEFT,76.71775128731235,,,,,95.66210244682235,,,,,1.0043197318116752,0.11136398502098158,52.398242467865224,9.107873548009536,72.6974028951065,,,,,,0.0008619547492422471,1.1775805663370014,LEFT,-0.0008448033822827551,114.86409642318644,9,2026-04-14,2026-02-17T02:48:45.139582,64.02294835452608,,,,-33.463730706208835,-31.126511278935762,,
1,W,LEFT,73.58867048132234,,,,,93.78603222829658,,,,,0.98476496241341,0.12157759652501593,58.1039208665238,9.17703430018607,71.49932445133629,,,,,,0.0008176200531190568,1.2167110896954734,LEFT,-0.0008299933521492524,110.1058192726701,10,2026-04-21,2026-02-17T02:48:45.153074,64.01295305648544,,,,-33.47411838530198,-31.70686341105479,,
1,W,LEFT,74.77400542259245,,,,,86.66455432248284,,,,,1.0915625065102001,0.11610169249511634,59.13262500042771,9.263455736057892,68.31774311553018,,,,,,0.0008379815233763157,1.187402729631759,LEFT,-0.0008199597023240585,116.9963899453729,11,2026-04-28,2026-02-17T02:48:45.165611,63.974369670683494,,,,-33.51421642223975,-31.530390784265464,,
1,W,LEFT,72.77268229669639,,,,,94.45622145112031,,,,,0.9611502044828728,0.11262984296226365,57.79248140481105,9.090612985101856,72.06350307932621,,,,,,0.0007784071172846872,1.2782157626866089,LEFT,-0.0007995109875565855,123.79599977962326,12,2026-05-05,2026-02-17T02:48:45.180071,64.06227479015583,,,,-33.4228604498605,-30.977073838063184,41.66666666666667,6.41025641025641
1,W,RIGHT,92.0,,,,,115.341746,,,,,,,,,,1.2674917142857145,0.1386741185670188,47.85778082464609,10.940830382087947,92.0,0.0010350347523319,0.9999896497060412,LEFT,-0.0010350347523319,95.72084617258888,1,2026-02-17,,96.35236651792128,,,,,,,
1,W,RIGHT,90.04961952059607,,,,,116.67008897477373,,,,,,,,,,1.2073140142927163,0.13527066586235806,50.314664911918776,10.845057021727174,94.5535166433502,0.0010271377519192454,1.0292781917885667,LEFT,-0.0010076914976459908,96.60229454642737,2,2026-02-24,2026-02-17T02:48:45.041457,63.39439801076983,,,,-34.20566582661087,-31.66512303458655,,
1,W,RIGHT,90.15662436451208,,,,,108.97158943703441,,,,,,,,,,1.1700524468072477,0.12648658984232597,50.8379342113655,10.629751965093169,88.48392846352415,0.0010100779257142518,1.0223746072259898,LEFT,-0.0009983886047478393,96.7217143979186,3,2026-03-03,2026-02-17T02:48:45.054067,63.463870854735696,,,,-34.13356293336959,-9.349068288303734,,
